date_and_time, Numberofsatellites, longtitude,
17:51:35.000,0,03512.3138 E,655.3
17:51:36.000,0,03512.3138 E,655.3
17:51:37.000,0,03512.3138 E,655.3
17:51:38.000,0,03512.3138 E,655.3
17:51:39.000,0,03512.3138 E,655.3
17:51:40.000,0,03512.3138 E,655.3
17:51:41.000,0,03512.3138 E,655.3
17:51:42.000,0,03512.3138 E,655.3
17:51:43.000,0,03512.3138 E,655.3
17:51:44.000,0,03512.3138 E,655.3
17:51:45.000,0,03512.3138 E,655.3
17:51:46.000,0,03512.3138 E,655.3
17:51:47.000,0,03512.3138 E,655.3
17:51:48.000,0,03512.3138 E,655.3
17:51:49.000,0,03512.3138 E,655.3
17:51:50.000,0,03512.3138 E,655.3
17:51:51.000,0,03512.3138 E,655.3
17:51:52.000,0,03512.3138 E,655.3
17:51:53.000,0,03512.3138 E,655.3
17:51:54.000,0,03512.3138 E,655.3
17:51:55.000,0,03512.3138 E,655.3
17:51:56.000,0,03512.3138 E,655.3
17:51:57.000,0,03512.3138 E,655.3
17:51:58.000,0,03512.3138 E,655.3
17:51:59.000,0,03512.3138 E,655.3
17:52:00.000,0,03512.3138 E,655.3
17:52:01.000,0,03512.3138 E,655.3
17:52:02.000,0,03512.3138 E,655.3
17:52:03.000,0,03512.3138 E,655.3
17:52:04.000,0,03512.3138 E,655.3
17:52:05.000,0,03512.3138 E,655.3
17:52:06.000,0,03512.3138 E,655.3
17:52:07.000,0,03512.3138 E,655.3
17:52:08.000,0,03512.3138 E,655.3
17:52:09.000,0,03512.3138 E,655.3
17:52:10.000,0,03512.3138 E,655.3
17:52:11.000,0,03512.3138 E,655.3
17:52:12.000,0,03512.3138 E,655.3
17:52:13.000,0,03512.3138 E,655.3
17:52:14.000,0,03512.3138 E,655.3
17:52:15.000,0,03512.3138 E,655.3
17:52:16.000,0,03512.3138 E,655.3
17:52:17.000,0,03512.3138 E,655.3
17:52:18.000,0,03512.3138 E,655.3
17:52:19.000,0,03512.3138 E,655.3
17:52:20.000,0,03512.3138 E,655.3
17:52:21.000,0,03512.3138 E,655.3
17:52:22.000,0,03512.3138 E,655.3
17:52:23.000,0,03512.3138 E,655.3
17:52:24.000,0,03512.3138 E,655.3
17:52:25.000,0,03512.3138 E,655.3
17:52:26.000,0,03512.3138 E,655.3
17:52:27.000,0,03512.3138 E,655.3
17:52:28.000,0,03512.3138 E,655.3
17:52:29.000,0,03512.3138 E,655.3
17:52:30.000,0,03512.3138 E,655.3
17:52:31.000,0,03512.3138 E,655.3
17:52:32.000,0,03512.3138 E,655.3
17:52:33.000,0,03512.3138 E,655.3
17:52:34.000,0,03512.3138 E,655.3
17:52:35.000,0,03512.3138 E,655.3
17:52:36.000,0,03512.3138 E,655.3
17:52:37.000,0,03512.3138 E,655.3
17:52:38.000,0,03512.3138 E,655.3
17:52:39.000,0,03512.3138 E,655.3
17:52:40.000,0,03512.3138 E,655.3
17:52:41.000,0,03512.3138 E,655.3
17:52:42.000,0,03512.3138 E,655.3
17:52:43.000,0,03512.3138 E,655.3
17:52:44.000,0,03512.3138 E,655.3
17:52:45.000,0,03512.3138 E,655.3
17:52:46.000,0,03512.3138 E,655.3
17:52:47.000,0,03512.3138 E,655.3
17:52:48.000,0,03512.3138 E,655.3
17:52:49.000,0,03512.3138 E,655.3
17:52:50.000,0,03512.3138 E,655.3
17:52:51.000,0,03512.3138 E,655.3
17:52:52.000,0,03512.3138 E,655.3
17:52:53.000,0,03512.3138 E,655.3
17:52:54.000,0,03512.3138 E,655.3
17:52:55.000,0,03512.3138 E,655.3
17:52:56.000,0,03512.3138 E,655.3
17:52:57.000,0,03512.3138 E,655.3
17:52:58.000,0,03512.3138 E,655.3
17:52:59.000,0,03512.3138 E,655.3
17:53:00.000,0,03512.3138 E,655.3
17:53:01.000,0,03512.3138 E,655.3
17:53:02.000,0,03512.3138 E,655.3
17:53:03.000,0,03512.3138 E,655.3
17:53:04.000,0,03512.3138 E,655.3
17:53:05.000,0,03512.3138 E,655.3
17:53:06.000,0,03512.3138 E,655.3
17:53:07.000,0,03512.3138 E,655.3
17:53:08.000,0,03512.3138 E,655.3
17:53:09.000,0,03512.3138 E,655.3
17:53:10.000,0,03512.3138 E,655.3
17:53:11.000,0,03512.3138 E,655.3
17:53:12.000,0,03512.3138 E,655.3
17:53:13.000,0,03512.3138 E,655.3
17:53:14.000,0,03512.3138 E,655.3
17:53:15.000,0,03512.3138 E,655.3
17:53:16.000,0,03512.3138 E,655.3
17:53:17.000,0,03512.3138 E,655.3
17:53:18.000,0,03512.3138 E,655.3
17:53:19.000,0,03512.3138 E,655.3
17:53:20.000,0,03512.3138 E,655.3
17:53:21.000,0,03512.3138 E,655.3
17:53:22.000,0,03512.3138 E,655.3
17:53:23.000,0,03512.3138 E,655.3
17:53:24.000,0,03512.3138 E,655.3
17:53:25.000,0,03512.3138 E,655.3
17:53:26.000,0,03512.3138 E,655.3
17:53:27.000,0,03512.3138 E,655.3
17:53:28.000,0,03512.3138 E,655.3
17:53:29.000,0,03512.3138 E,655.3
17:53:30.000,0,03512.3138 E,655.3
17:53:31.000,0,03512.3138 E,655.3
17:53:32.000,0,03512.3138 E,655.3
17:53:33.000,0,03512.3138 E,655.3
17:53:34.000,0,03512.3138 E,655.3
17:53:35.000,0,03512.3138 E,655.3
17:53:36.000,0,03512.3138 E,655.3
17:53:37.000,0,03512.3138 E,655.3
17:53:38.000,0,03512.3138 E,655.3
17:53:39.000,0,03512.3138 E,655.3
17:53:40.000,0,03512.3138 E,655.3
17:53:41.000,0,03512.3138 E,655.3
17:53:42.000,0,03512.3138 E,655.3
17:53:43.000,0,03512.3138 E,655.3
17:53:44.000,0,03512.3138 E,655.3
17:53:45.000,0,03512.3138 E,655.3
17:53:46.000,0,03512.3138 E,655.3
17:53:47.000,0,03512.3138 E,655.3
17:53:48.000,0,03512.3138 E,655.3
17:53:49.000,0,03512.3138 E,655.3
17:53:50.000,0,03512.3138 E,655.3
17:53:51.000,0,03512.3138 E,655.3
17:53:52.000,0,03512.3138 E,655.3
17:53:53.000,0,03512.3138 E,655.3
17:53:54.000,0,03512.3138 E,655.3
17:53:55.000,0,03512.3138 E,655.3
17:53:56.000,0,03512.3138 E,655.3
17:53:57.000,0,03512.3138 E,655.3
17:53:58.000,0,03512.3138 E,655.3
17:53:59.000,0,03512.3138 E,655.3
17:54:00.000,0,03512.3138 E,655.3
17:54:01.000,0,03512.3138 E,655.3
17:54:02.000,0,03512.3138 E,655.3
17:54:03.000,0,03512.3138 E,655.3
17:54:04.000,0,03512.3138 E,655.3
17:54:05.000,0,03512.3138 E,655.3
17:54:06.000,0,03512.3138 E,655.3
17:54:07.000,0,03512.3138 E,655.3
17:54:08.000,0,03512.3138 E,655.3
17:54:09.000,0,03512.3138 E,655.3
17:54:10.000,0,03512.3138 E,655.3
17:54:11.000,0,03512.3138 E,655.3
17:54:12.000,0,03512.3138 E,655.3
17:54:13.000,0,03512.3138 E,655.3
17:54:14.000,0,03512.3138 E,655.3
17:54:15.000,0,03512.3138 E,655.3
17:54:16.000,0,03512.3138 E,655.3
17:54:17.000,0,03512.3138 E,655.3
17:54:18.000,0,03512.3138 E,655.3
17:54:19.000,0,03512.3138 E,655.3
17:54:20.000,0,03512.3138 E,655.3
17:54:21.000,0,03512.3138 E,655.3
17:54:22.000,0,03512.3138 E,655.3
17:54:22.500,0,03512.3138 E,655.3
17:54:23.000,0,03512.3138 E,655.3
17:54:23.500,0,03512.3138 E,655.3
17:54:24.000,0,03512.3138 E,655.3
17:54:25.000,0,03512.3138 E,655.3
17:54:26.000,0,03512.3138 E,655.3
17:54:27.000,0,03512.3138 E,655.3
17:54:28.000,0,03512.3138 E,655.3
17:54:29.000,0,03512.3138 E,655.3
17:54:30.000,0,03512.3138 E,655.3
17:54:31.000,0,03512.3138 E,655.3
17:54:32.000,0,03512.3138 E,655.3
17:54:33.000,0,03512.3138 E,655.3
17:54:34.000,0,03512.3138 E,655.3
17:54:35.000,0,03512.3138 E,655.3
