date_and_time, Numberofsatellites, longtitude,
16:49:29.000,9,03512.2573 E,645.2
16:49:30.000,9,03512.2564 E,645.2
16:49:31.000,9,03512.2557 E,646.0
16:49:32.000,9,03512.2553 E,644.4
16:49:33.000,9,03512.2554 E,642.2
16:49:34.000,9,03512.2552 E,640.6
16:49:35.000,9,03512.2547 E,640.8
16:49:36.000,9,03512.2543 E,640.8
16:49:37.000,9,03512.2539 E,640.8
16:49:38.000,9,03512.2536 E,640.8
16:49:39.000,9,03512.2533 E,640.8
16:49:40.000,9,03512.2530 E,640.8
16:49:41.000,9,03512.2527 E,640.8
16:49:42.000,9,03512.2526 E,640.2
16:49:43.000,9,03512.2520 E,640.3
16:49:44.000,9,03512.2519 E,640.2
16:49:45.000,9,03512.2517 E,640.3
16:49:46.000,9,03512.2515 E,640.4
16:49:47.000,9,03512.2512 E,640.3
16:49:48.000,9,03512.2508 E,640.3
16:49:49.000,9,03512.2505 E,640.3
16:49:50.000,8,03512.2502 E,640.5
16:49:51.000,8,03512.2501 E,640.6
16:49:52.000,8,03512.2501 E,640.5
16:49:53.000,8,03512.2499 E,640.6
16:49:54.000,8,03512.2504 E,640.6
16:49:55.000,8,03512.2508 E,641.0
16:49:56.000,8,03512.2511 E,641.1
16:49:57.000,8,03512.2513 E,641.1
16:49:58.000,8,03512.2518 E,641.1
16:49:59.000,8,03512.2525 E,641.0
16:50:00.000,8,03512.2534 E,640.7
16:50:01.000,8,03512.2537 E,640.5
16:50:02.000,8,03512.2541 E,640.4
16:50:03.000,8,03512.2544 E,640.4
16:50:04.000,8,03512.2548 E,640.3
16:50:05.000,8,03512.2547 E,640.3
16:50:06.000,8,03512.2546 E,640.3
16:50:07.000,8,03512.2543 E,640.3
16:50:08.000,8,03512.2541 E,640.3
16:50:09.000,8,03512.2542 E,640.2
16:50:10.000,8,03512.2542 E,640.2
16:50:11.000,8,03512.2542 E,640.2
16:50:12.000,7,03512.2542 E,640.2
16:50:13.000,7,03512.2542 E,640.2
16:50:14.000,7,03512.2544 E,640.2
16:50:15.000,7,03512.2545 E,640.1
16:50:16.000,7,03512.2545 E,640.1
16:50:17.000,7,03512.2546 E,640.1
16:50:18.000,7,03512.2545 E,640.1
16:50:19.000,7,03512.2548 E,640.0
16:50:20.000,7,03512.2553 E,640.0
16:50:21.000,7,03512.2556 E,640.0
16:50:22.000,7,03512.2556 E,639.9
16:50:23.000,7,03512.2553 E,639.9
16:50:24.000,7,03512.2553 E,639.9
16:50:25.000,7,03512.2552 E,639.9
16:50:26.000,7,03512.2552 E,639.9
16:50:27.000,7,03512.2551 E,639.9
16:50:28.000,7,03512.2559 E,640.0
16:50:29.000,7,03512.2566 E,640.1
16:50:30.000,7,03512.2567 E,640.1
16:50:31.000,7,03512.2571 E,640.1
16:50:32.000,7,03512.2574 E,640.1
16:50:33.000,7,03512.2577 E,640.2
16:50:34.000,7,03512.2578 E,640.2
16:50:35.000,7,03512.2579 E,640.2
16:50:36.000,7,03512.2579 E,640.2
16:50:37.000,7,03512.2579 E,640.2
16:50:38.000,7,03512.2576 E,640.2
16:50:39.000,7,03512.2574 E,640.2
16:50:40.000,7,03512.2575 E,640.2
16:50:41.000,7,03512.2576 E,640.2
16:50:42.000,7,03512.2575 E,640.2
16:50:43.000,7,03512.2575 E,640.2
16:50:44.000,7,03512.2574 E,640.2
16:50:45.000,7,03512.2573 E,640.2
16:50:46.000,7,03512.2572 E,640.2
16:50:47.000,7,03512.2570 E,640.2
16:50:48.000,7,03512.2570 E,640.2
16:50:49.000,7,03512.2571 E,640.2
16:50:50.000,7,03512.2571 E,640.2
16:50:51.000,7,03512.2572 E,640.2
16:50:52.000,7,03512.2573 E,640.2
16:50:53.000,7,03512.2560 E,640.2
16:50:54.000,7,03512.2549 E,640.3
16:50:55.000,7,03512.2542 E,640.3
16:50:56.000,7,03512.2541 E,640.3
16:50:57.000,7,03512.2538 E,640.3
16:50:58.000,7,03512.2535 E,640.3
16:50:59.000,7,03512.2530 E,640.3
16:51:00.000,7,03512.2529 E,640.3
16:51:01.000,7,03512.2526 E,640.3
16:51:02.000,7,03512.2523 E,640.3
16:51:03.000,7,03512.2513 E,640.3
16:51:04.000,7,03512.2504 E,640.3
16:51:05.000,7,03512.2494 E,640.3
16:51:06.000,7,03512.2469 E,640.3
16:51:07.000,8,03512.2444 E,640.3
16:51:08.000,8,03512.2425 E,640.3
16:51:09.000,8,03512.2406 E,640.3
16:51:10.000,8,03512.2392 E,640.3
16:51:11.000,8,03512.2382 E,640.3
16:51:12.000,8,03512.2375 E,640.3
16:51:13.000,8,03512.2368 E,640.3
16:51:14.000,8,03512.2360 E,640.3
16:51:15.000,8,03512.2353 E,640.3
16:51:16.000,8,03512.2346 E,640.3
16:51:17.000,9,03512.2340 E,640.3
16:51:18.000,9,03512.2333 E,640.3
16:51:19.000,9,03512.2324 E,640.3
16:51:20.000,9,03512.2314 E,640.3
16:51:21.000,9,03512.2305 E,640.3
16:51:22.000,9,03512.2295 E,640.2
16:51:23.000,9,03512.2283 E,640.3
16:51:24.000,9,03512.2272 E,640.3
16:51:25.000,9,03512.2263 E,640.4
16:51:26.000,9,03512.2256 E,640.4
16:51:27.000,9,03512.2246 E,640.4
16:51:28.000,9,03512.2234 E,640.4
16:51:29.000,9,03512.2224 E,640.4
16:51:30.000,9,03512.2216 E,640.4
16:51:31.000,9,03512.2205 E,640.4
16:51:32.000,9,03512.2195 E,640.4
16:51:33.000,9,03512.2185 E,640.4
16:51:34.000,9,03512.2175 E,640.3
16:51:35.000,9,03512.2165 E,640.3
16:51:36.000,9,03512.2157 E,640.3
16:51:37.000,9,03512.2148 E,640.3
16:51:38.000,9,03512.2135 E,640.4
16:51:39.000,9,03512.2127 E,640.4
16:51:40.000,9,03512.2116 E,640.5
16:51:41.000,9,03512.2107 E,640.5
16:51:42.000,9,03512.2098 E,640.5
16:51:43.000,9,03512.2089 E,640.5
16:51:44.000,9,03512.2082 E,640.5
16:51:45.000,9,03512.2073 E,640.5
16:51:46.000,9,03512.2066 E,640.6
16:51:47.000,9,03512.2058 E,640.6
16:51:48.000,9,03512.2050 E,640.6
16:51:49.000,9,03512.2043 E,640.6
16:51:50.000,9,03512.2036 E,640.6
16:51:51.000,9,03512.2030 E,640.6
16:51:52.000,9,03512.2024 E,640.6
16:51:53.000,9,03512.2017 E,640.6
16:51:54.000,9,03512.2012 E,640.6
16:51:55.000,9,03512.2006 E,640.6
16:51:56.000,9,03512.2000 E,640.6
16:51:57.000,9,03512.1995 E,640.6
16:51:58.000,9,03512.1985 E,640.6
16:51:59.000,9,03512.1975 E,640.6
16:52:00.000,9,03512.1965 E,640.6
16:52:01.000,9,03512.1956 E,640.6
16:52:02.000,9,03512.1949 E,640.6
16:52:03.000,9,03512.1943 E,640.6
16:52:04.000,9,03512.1929 E,640.6
16:52:05.000,9,03512.1920 E,640.6
16:52:06.000,9,03512.1909 E,640.6
16:52:07.000,9,03512.1896 E,640.6
16:52:08.000,9,03512.1883 E,640.6
16:52:09.000,9,03512.1874 E,640.6
16:52:10.000,9,03512.1863 E,640.6
16:52:11.000,9,03512.1855 E,640.6
16:52:12.000,9,03512.1848 E,640.6
16:52:13.000,9,03512.1839 E,640.6
16:52:14.000,9,03512.1836 E,640.6
16:52:15.000,9,03512.1829 E,640.6
16:52:16.000,9,03512.1823 E,640.6
16:52:17.000,9,03512.1816 E,640.6
16:52:18.000,9,03512.1809 E,640.6
16:52:19.000,9,03512.1802 E,640.6
16:52:20.000,9,03512.1795 E,640.5
16:52:21.000,9,03512.1788 E,640.5
16:52:22.000,9,03512.1778 E,640.5
16:52:23.000,9,03512.1770 E,640.5
16:52:24.000,9,03512.1762 E,640.5
16:52:25.000,9,03512.1757 E,640.5
16:52:26.000,9,03512.1748 E,640.5
16:52:27.000,9,03512.1744 E,640.5
16:52:28.000,9,03512.1741 E,640.5
16:52:29.000,9,03512.1735 E,640.5
16:52:30.000,9,03512.1728 E,640.5
16:52:31.000,9,03512.1720 E,640.5
16:52:32.000,9,03512.1713 E,640.5
16:52:33.000,9,03512.1708 E,640.5
16:52:34.000,9,03512.1704 E,640.5
16:52:35.000,9,03512.1700 E,640.5
16:52:36.000,9,03512.1696 E,640.5
16:52:37.000,9,03512.1691 E,640.5
16:52:38.000,9,03512.1686 E,640.5
16:52:39.000,9,03512.1680 E,640.5
16:52:40.000,9,03512.1673 E,640.5
16:52:41.000,9,03512.1667 E,640.5
16:52:42.000,9,03512.1662 E,640.5
16:52:43.000,9,03512.1656 E,640.5
16:52:44.000,9,03512.1650 E,640.5
16:52:45.000,9,03512.1645 E,640.5
16:52:46.000,9,03512.1643 E,640.5
