date_and_time, Numberofsatellites, longtitude,
10:55:15.543,05,01803.4200 E,31.6
10:55:16.543,05,01803.4203 E,32.5
10:55:17.543,06,01803.4205 E,33.0
10:55:18.543,06,01803.4206 E,33.3
10:55:19.543,06,01803.4207 E,33.3
10:55:20.543,05,01803.4209 E,33.4
10:55:21.543,05,01803.4212 E,33.4
10:55:22.543,05,01803.4219 E,33.7
10:55:23.543,06,01803.4226 E,33.8
10:55:24.543,05,01803.4234 E,33.9
10:55:25.543,06,01803.4243 E,33.7
10:55:26.543,06,01803.4251 E,33.6
10:55:27.543,06,01803.4259 E,33.2
10:55:28.542,06,01803.4266 E,32.1
10:55:29.542,06,01803.4274 E,31.3
10:55:30.542,06,01803.4282 E,30.9
10:55:31.542,04,01803.4293 E,30.7
10:55:32.542,05,01803.4306 E,30.7
10:55:33.542,04,01803.4317 E,30.8
10:55:34.542,03,01803.4326 E,30.7
10:55:35.542,02,01803.4335 E,30.7
10:55:36.542,02,01803.4345 E,30.7
10:55:37.542,02,01803.4353 E,30.7
10:55:38.542,02,01803.4361 E,30.6
10:55:39.542,02,01803.4370 E,30.3
10:55:40.542,02,01803.4380 E,30.1
