date_and_time, Numberofsatellites, longtitude,
00:19:09.400,9,11142.3601 W,526.6
00:19:10.200,9,11142.3585 W,526.6
00:19:11.000,9,11142.3568 W,526.6
00:19:12.600,9,11142.3513 W,526.8
00:19:13.400,9,11142.3471 W,527.3
00:19:14.200,9,11142.3421 W,527.4
00:19:15.000,10,11142.3367 W,526.6
00:19:15.800,9,11142.3317 W,528.1
00:19:16.600,9,11142.3272 W,528.5
00:19:17.400,8,11142.3229 W,528.1
00:19:18.200,8,11142.3183 W,527.2
00:19:19.000,8,11142.3130 W,527.8
00:19:19.800,8,11142.3066 W,528.3
00:19:20.600,8,11142.3004 W,528.0
00:19:24.600,10,11142.2676 W,528.6
00:19:27.000,10,11142.2473 W,528.1
00:19:27.800,10,11142.2402 W,528.3
00:19:28.600,10,11142.2335 W,528.6
00:19:29.400,10,11142.2270 W,529.9
00:19:30.200,10,11142.2207 W,530.5
00:19:31.000,10,11142.2147 W,530.6
00:19:31.800,10,11142.2100 W,530.4
00:19:32.600,10,11142.2046 W,530.4
00:19:33.400,10,11142.1994 W,530.0
00:19:34.200,10,11142.1942 W,529.3
00:19:35.000,10,11142.1895 W,529.7
00:19:35.800,10,11142.1851 W,529.2
00:19:36.600,10,11142.1810 W,528.2
00:19:37.400,10,11142.1780 W,527.2
00:19:38.200,10,11142.1762 W,528.1
00:19:39.000,10,11142.1756 W,528.3
00:19:39.800,10,11142.1755 W,527.7
00:19:40.600,10,11142.1754 W,526.5
00:19:41.400,10,11142.1745 W,525.3
00:19:44.600,10,11142.1747 W,521.2
00:19:45.400,10,11142.1764 W,520.9
00:19:46.200,10,11142.1792 W,520.6
00:19:47.000,10,11142.1818 W,520.7
00:19:47.800,10,11142.1841 W,521.1
00:19:48.600,10,11142.1868 W,521.2
00:19:49.400,10,11142.1895 W,520.0
00:19:50.200,10,11142.1926 W,520.0
00:19:51.000,10,11142.1959 W,518.7
00:19:51.800,10,11142.1999 W,518.4
00:19:52.600,10,11142.2041 W,518.8
00:19:53.400,10,11142.2083 W,518.4
00:19:54.200,10,11142.2123 W,519.5
00:19:55.000,10,11142.2162 W,520.4
00:19:55.800,10,11142.2205 W,520.8
00:19:56.600,10,11142.2248 W,521.2
00:19:57.400,10,11142.2293 W,521.3
00:19:58.200,9,11142.2337 W,521.4
00:19:59.000,9,11142.2382 W,522.3
00:19:59.800,9,11142.2430 W,523.5
00:20:00.600,9,11142.2477 W,523.7
00:20:01.400,9,11142.2521 W,524.4
00:20:02.200,9,11142.2565 W,524.8
00:20:03.000,9,11142.2614 W,526.3
00:20:03.800,9,11142.2658 W,526.3
00:20:04.600,9,11142.2698 W,526.2
00:20:05.400,9,11142.2738 W,526.1
00:20:06.200,8,11142.2783 W,525.9
00:20:07.000,9,11142.2831 W,526.3
00:20:07.800,9,11142.2878 W,526.8
00:20:08.600,9,11142.2922 W,527.1
00:20:09.400,8,11142.2964 W,526.2
00:20:10.200,8,11142.2995 W,525.0
00:20:11.000,9,11142.3021 W,524.0
00:20:11.800,9,11142.3051 W,524.3
00:20:12.600,9,11142.3095 W,524.8
00:20:13.400,9,11142.3142 W,525.7
00:20:14.200,9,11142.3187 W,525.9
00:20:15.000,8,11142.3227 W,525.2
00:20:15.800,7,11142.3246 W,523.8
00:20:16.600,7,11142.3242 W,522.2
00:20:17.400,6,11142.3248 W,521.5
00:20:19.000,5,11142.3307 W,519.2
00:20:19.800,6,11142.3333 W,517.6
00:20:21.000,6,11142.3375 W,515.5
00:20:21.800,7,11142.3418 W,515.3
00:20:22.600,7,11142.3459 W,515.0
00:20:23.400,7,11142.3493 W,515.7
00:20:24.200,8,11142.3511 W,516.2
00:20:25.000,8,11142.3515 W,516.1
00:20:25.800,8,11142.3498 W,516.8
00:20:26.600,7,11142.3466 W,517.2
00:20:27.400,7,11142.3426 W,518.6
00:20:28.200,8,11142.3386 W,520.3
00:20:29.000,7,11142.3346 W,522.6
00:20:29.800,7,11142.3310 W,526.1
00:20:30.600,7,11142.3271 W,528.4
00:20:31.400,7,11142.3226 W,530.6
00:20:32.200,7,11142.3190 W,532.0
00:20:33.000,7,11142.3150 W,532.5
00:20:33.800,7,11142.3117 W,533.9
00:20:34.600,8,11142.3088 W,535.2
00:20:35.400,8,11142.3065 W,536.3
00:20:36.200,8,11142.3045 W,537.2
00:20:37.000,8,11142.3027 W,537.8
00:20:37.800,7,11142.3009 W,538.4
00:20:38.600,8,11142.2997 W,540.5
00:20:39.400,8,11142.2988 W,542.0
00:20:40.200,7,11142.2980 W,543.9
00:20:41.000,7,11142.2981 W,545.6
00:20:41.800,7,11142.2985 W,546.7
00:20:42.600,7,11142.2992 W,548.4
00:20:43.400,8,11142.3000 W,549.2
00:20:44.200,8,11142.3013 W,549.6
00:20:45.000,8,11142.3026 W,550.5
00:20:45.800,8,11142.3034 W,550.6
00:20:46.600,7,11142.3035 W,550.2
00:20:47.400,8,11142.3012 W,548.6
00:20:49.800,7,11142.2851 W,547.9
00:20:50.600,8,11142.2776 W,548.1
00:20:51.400,8,11142.2694 W,548.1
00:20:52.200,8,11142.2615 W,548.6
00:20:53.000,8,11142.2541 W,549.1
00:20:53.800,8,11142.2478 W,548.8
00:20:54.600,9,11142.2436 W,548.1
00:20:55.400,9,11142.2411 W,546.8
00:20:56.200,8,11142.2405 W,544.8
00:20:57.000,9,11142.2415 W,543.8
00:20:57.800,9,11142.2427 W,541.8
00:20:58.600,8,11142.2439 W,539.3
00:20:59.400,8,11142.2446 W,535.9
00:21:00.200,8,11142.2454 W,532.8
00:21:01.000,8,11142.2461 W,530.5
00:21:01.800,8,11142.2464 W,527.8
00:21:02.600,8,11142.2460 W,524.8
00:21:03.400,8,11142.2460 W,521.9
00:21:04.200,8,11142.2466 W,519.4
00:21:05.000,8,11142.2486 W,517.7
00:21:05.800,8,11142.2516 W,515.4
00:21:06.600,8,11142.2551 W,513.3
00:21:07.400,8,11142.2596 W,511.5
00:21:08.200,8,11142.2649 W,510.0
00:21:09.000,8,11142.2703 W,508.4
00:21:09.800,8,11142.2756 W,505.9
00:21:10.600,8,11142.2801 W,503.3
00:21:11.400,7,11142.2838 W,501.0
00:21:12.200,7,11142.2869 W,498.5
00:21:13.000,6,11142.2888 W,497.3
00:21:13.800,6,11142.2893 W,496.3
00:21:14.600,6,11142.2881 W,494.0
00:21:15.400,7,11142.2849 W,492.6
00:21:16.200,6,11142.2802 W,491.7
00:21:17.000,5,11142.2753 W,491.1
00:21:17.800,5,11142.2700 W,490.0
00:21:18.600,6,11142.2651 W,489.1
00:21:19.400,6,11142.2602 W,487.9
00:21:20.200,6,11142.2552 W,487.1
00:21:21.000,6,11142.2506 W,484.3
00:21:21.800,6,11142.2463 W,482.3
00:21:22.600,6,11142.2431 W,480.4
00:21:23.400,6,11142.2421 W,477.7
00:21:24.200,6,11142.2440 W,475.7
00:21:25.000,7,11142.2481 W,474.6
00:21:25.800,7,11142.2537 W,473.8
00:21:26.600,7,11142.2586 W,472.2
00:21:27.400,7,11142.2633 W,471.3
00:21:28.200,7,11142.2678 W,468.5
00:21:29.000,8,11142.2726 W,468.4
00:21:29.800,8,11142.2769 W,469.1
00:21:30.600,8,11142.2809 W,470.0
00:21:31.400,8,11142.2846 W,472.1
00:21:32.200,8,11142.2886 W,473.5
00:21:33.000,8,11142.2934 W,475.3
00:21:33.800,6,11142.2983 W,476.7
00:21:34.600,9,11142.3016 W,475.5
00:21:35.400,9,11142.3055 W,477.2
00:21:36.200,9,11142.3096 W,477.8
00:21:37.000,9,11142.3142 W,478.7
00:21:37.800,9,11142.3186 W,478.2
00:21:38.600,9,11142.3241 W,477.0
00:21:39.400,9,11142.3299 W,475.9
00:21:40.200,9,11142.3359 W,476.1
00:21:41.000,9,11142.3410 W,474.8
00:21:41.800,9,11142.3458 W,473.0
00:21:42.600,9,11142.3509 W,470.6
00:21:43.400,9,11142.3560 W,468.8
00:21:44.200,9,11142.3607 W,468.2
00:21:45.000,9,11142.3654 W,467.3
00:21:45.800,9,11142.3697 W,467.2
00:21:46.600,9,11142.3731 W,466.4
00:21:47.400,9,11142.3765 W,465.8
00:21:48.200,9,11142.3803 W,465.6
00:21:49.000,9,11142.3841 W,465.0
00:21:49.800,9,11142.3880 W,464.2
00:21:50.600,9,11142.3917 W,463.7
00:21:51.400,9,11142.3960 W,462.9
00:21:52.200,9,11142.4003 W,460.3
00:21:53.000,9,11142.4046 W,457.6
00:21:53.800,9,11142.4091 W,456.0
00:21:54.600,9,11142.4142 W,454.3
00:21:55.400,9,11142.4192 W,452.6
00:21:56.200,9,11142.4243 W,450.8
00:21:57.000,9,11142.4290 W,449.2
00:21:57.800,9,11142.4341 W,447.1
00:21:58.600,9,11142.4394 W,446.8
00:21:59.400,9,11142.4448 W,445.0
00:22:00.200,9,11142.4496 W,443.5
00:22:01.000,9,11142.4528 W,441.5
00:22:01.800,8,11142.4542 W,438.9
00:22:04.200,8,11142.4454 W,430.3
00:22:05.000,6,11142.4388 W,426.5
00:22:05.800,6,11142.4317 W,423.6
00:22:06.600,7,11142.4237 W,421.0
00:22:08.200,9,11142.4077 W,418.5
00:22:09.000,9,11142.3997 W,417.4
00:22:13.000,9,11142.3615 W,410.2
00:22:13.800,9,11142.3539 W,408.5
00:22:14.600,8,11142.3467 W,406.7
00:22:15.400,8,11142.3391 W,404.9
00:22:16.200,8,11142.3321 W,403.5
00:22:17.000,8,11142.3253 W,402.5
00:22:17.800,8,11142.3184 W,401.2
00:22:18.600,8,11142.3115 W,400.2
00:22:19.400,8,11142.3046 W,399.9
00:22:20.200,8,11142.2981 W,399.9
00:22:21.000,8,11142.2919 W,400.1
00:22:21.800,8,11142.2859 W,400.1
00:22:22.600,8,11142.2805 W,401.4
00:22:23.400,9,11142.2751 W,401.8
00:22:24.200,8,11142.2705 W,402.5
00:22:25.000,8,11142.2668 W,402.8
00:22:25.800,9,11142.2642 W,402.8
00:22:26.600,9,11142.2626 W,402.3
00:22:27.400,9,11142.2616 W,400.8
00:22:28.200,9,11142.2618 W,400.6
00:22:29.000,9,11142.2631 W,402.6
00:22:29.800,9,11142.2653 W,404.8
00:22:30.600,9,11142.2691 W,406.4
00:22:31.400,9,11142.2739 W,407.1
00:22:32.200,9,11142.2793 W,409.4
00:22:33.000,9,11142.2850 W,410.4
00:22:33.800,9,11142.2907 W,411.7
00:22:34.600,9,11142.2959 W,412.1
00:22:35.400,9,11142.3009 W,412.4
00:22:36.200,9,11142.3064 W,412.5
00:22:37.000,9,11142.3117 W,413.2
00:22:37.800,9,11142.3166 W,413.3
00:22:38.600,9,11142.3216 W,412.4
00:22:39.400,9,11142.3264 W,410.9
00:22:40.200,9,11142.3316 W,409.9
00:22:41.000,9,11142.3366 W,409.9
00:22:41.800,9,11142.3414 W,409.9
00:22:42.600,9,11142.3457 W,410.0
00:22:43.400,9,11142.3503 W,410.5
00:22:44.200,9,11142.3547 W,411.5
00:22:45.000,9,11142.3589 W,411.8
00:22:45.800,9,11142.3633 W,411.5
00:22:46.600,9,11142.3675 W,411.9
00:22:47.400,9,11142.3721 W,412.1
00:22:48.200,9,11142.3771 W,412.8
00:22:49.000,9,11142.3823 W,413.9
00:22:49.800,9,11142.3875 W,415.3
00:22:50.600,9,11142.3926 W,416.3
00:22:51.400,9,11142.3973 W,416.7
00:22:53.000,9,11142.4057 W,417.7
00:22:56.200,8,11142.4177 W,419.8
00:22:57.000,8,11142.4208 W,420.3
00:23:00.200,8,11142.4372 W,423.0
00:23:09.000,8,11142.4885 W,426.4
00:23:13.000,8,11142.5111 W,425.4
00:23:15.400,7,11142.5184 W,423.7
00:23:16.200,6,11142.5175 W,423.2
00:23:21.000,7,11142.4838 W,417.9
00:23:33.800,8,11142.3632 W,391.3
00:23:35.400,8,11142.3502 W,389.5
00:23:37.000,8,11142.3378 W,388.9
00:23:37.800,8,11142.3316 W,389.0
00:23:39.400,8,11142.3197 W,391.8
00:23:41.000,8,11142.3079 W,391.2
00:23:41.800,7,11142.3018 W,390.4
00:23:42.600,7,11142.2955 W,390.1
00:23:43.400,7,11142.2895 W,390.3
00:23:44.200,7,11142.2836 W,390.5
00:23:45.000,7,11142.2776 W,391.3
00:23:45.800,7,11142.2721 W,391.9
00:23:46.600,7,11142.2668 W,392.8
00:23:47.400,7,11142.2623 W,394.7
00:23:48.200,8,11142.2587 W,395.8
00:23:49.000,8,11142.2549 W,396.9
00:23:49.800,8,11142.2518 W,398.1
00:23:50.600,8,11142.2494 W,399.5
00:23:51.400,8,11142.2471 W,400.2
00:23:53.000,8,11142.2421 W,402.5
00:24:07.400,8,11142.1910 W,435.6
00:24:08.200,8,11142.1948 W,436.5
00:24:09.000,8,11142.1992 W,437.4
00:24:09.800,8,11142.2032 W,438.4
00:24:10.600,8,11142.2072 W,438.2
00:24:11.400,8,11142.2110 W,438.9
00:24:12.200,8,11142.2152 W,440.0
00:24:13.000,8,11142.2191 W,441.0
00:24:13.800,8,11142.2232 W,441.8
00:24:14.600,8,11142.2274 W,442.8
00:24:15.400,8,11142.2318 W,443.4
00:24:16.200,8,11142.2364 W,443.2
00:24:17.000,8,11142.2411 W,442.9
00:24:17.800,8,11142.2462 W,442.8
00:24:18.600,8,11142.2514 W,442.3
00:24:19.400,8,11142.2564 W,442.9
00:24:20.200,8,11142.2614 W,443.3
00:24:21.000,8,11142.2666 W,443.3
00:24:21.800,6,11142.2707 W,441.9
00:24:22.600,6,11142.2731 W,441.0
00:24:23.400,7,11142.2729 W,439.7
00:24:24.200,7,11142.2709 W,438.7
00:24:25.000,7,11142.2676 W,437.9
00:24:25.800,7,11142.2633 W,436.5
00:24:26.600,8,11142.2595 W,435.3
00:24:27.400,7,11142.2558 W,433.6
00:24:28.200,7,11142.2526 W,432.6
00:24:29.000,7,11142.2498 W,431.9
00:24:29.800,7,11142.2473 W,431.2
00:24:31.400,7,11142.2443 W,428.1
00:24:32.200,7,11142.2446 W,426.9
00:24:33.000,6,11142.2461 W,425.3
00:24:33.800,7,11142.2492 W,423.5
00:24:34.600,7,11142.2536 W,422.3
00:24:37.000,7,11142.2703 W,416.3
00:24:37.800,7,11142.2748 W,414.1
00:24:38.600,7,11142.2771 W,411.3
00:24:39.400,8,11142.2780 W,408.6
00:24:40.200,8,11142.2785 W,406.3
00:24:41.000,8,11142.2792 W,404.5
00:24:41.800,8,11142.2795 W,403.1
00:24:42.600,8,11142.2796 W,400.4
00:24:43.400,8,11142.2803 W,397.6
00:24:44.200,8,11142.2808 W,394.2
00:24:45.000,8,11142.2810 W,393.5
00:24:45.800,8,11142.2801 W,394.0
00:24:46.600,8,11142.2793 W,394.5
00:24:47.400,8,11142.2786 W,395.9
00:24:48.200,8,11142.2782 W,396.7
00:24:49.000,8,11142.2780 W,397.8
00:24:49.800,8,11142.2781 W,399.6
00:24:50.600,8,11142.2780 W,400.9
00:24:51.400,5,11142.2782 W,401.6
00:24:52.200,8,11142.2798 W,402.2
00:24:53.000,8,11142.2822 W,402.6
00:24:53.800,8,11142.2856 W,403.6
00:24:55.400,8,11142.2920 W,403.4
00:24:56.200,5,11142.2944 W,403.8
00:24:57.000,8,11142.2943 W,402.0
00:24:57.800,6,11142.2925 W,399.7
00:25:05.000,8,11142.2371 W,405.4
00:25:05.800,6,11142.2355 W,404.7
00:25:07.400,8,11142.2366 W,405.3
00:25:11.400,8,11142.2419 W,411.6
00:25:12.200,8,11142.2429 W,412.8
00:25:13.000,8,11142.2439 W,413.4
00:25:13.800,8,11142.2451 W,414.5
00:25:14.600,8,11142.2462 W,415.2
00:25:15.400,8,11142.2479 W,418.5
00:25:16.200,8,11142.2492 W,420.3
00:25:17.000,8,11142.2504 W,421.6
00:25:17.800,8,11142.2517 W,422.8
00:25:18.600,8,11142.2532 W,424.5
00:25:19.400,8,11142.2554 W,426.5
00:25:20.200,8,11142.2577 W,427.8
00:25:21.000,8,11142.2600 W,427.9
00:25:21.800,8,11142.2625 W,428.3
00:25:22.600,8,11142.2656 W,429.5
00:25:23.400,7,11142.2697 W,429.8
00:25:24.200,7,11142.2751 W,429.9
00:25:25.000,7,11142.2814 W,429.5
00:25:25.800,7,11142.2883 W,428.8
00:25:26.600,7,11142.2955 W,428.4
00:25:28.200,7,11142.3090 W,428.3
00:25:29.000,7,11142.3149 W,428.6
00:25:29.800,8,11142.3204 W,430.2
00:25:30.600,8,11142.3256 W,430.7
00:25:31.400,8,11142.3307 W,431.1
00:25:32.200,8,11142.3363 W,432.2
00:25:33.000,8,11142.3421 W,431.6
00:25:33.800,8,11142.3483 W,431.0
00:25:34.600,8,11142.3538 W,430.6
00:25:35.400,6,11142.3576 W,429.8
00:25:36.200,6,11142.3581 W,427.4
00:25:37.000,6,11142.3559 W,424.7
00:25:37.800,5,11142.3511 W,423.6
00:25:38.600,6,11142.3436 W,421.4
00:25:39.400,5,11142.3346 W,418.9
00:25:40.200,5,11142.3265 W,418.9
00:25:41.000,6,11142.3192 W,417.8
00:25:41.800,6,11142.3140 W,414.4
00:25:42.600,7,11142.3095 W,411.7
00:25:43.400,7,11142.3008 W,406.1
00:25:44.200,7,11142.2941 W,404.0
00:25:45.000,7,11142.2883 W,402.2
00:25:48.600,8,11142.2828 W,407.5
00:25:51.800,8,11142.2827 W,407.3
00:25:52.600,8,11142.2826 W,407.3
00:26:17.144,7,11142.2003 W,228.9
00:26:17.161,7,11142.2556 W,356.8
00:26:17.333,7,11142.2555 W,356.7
00:26:17.531,7,11142.2599 W,361.6
00:26:17.718,7,11142.2648 W,370.7
00:26:17.899,7,11142.2688 W,378.4
00:26:18.090,8,11142.2702 W,380.6
00:26:18.283,8,11142.2717 W,383.0
